continent,country_code,name,vendor,lifecycle_assigned,lifecycle_original,eol_status,eol_year,generation,tags,description,pros,cons,typical_customers,resource_url,discovery_query,recommended_terminals,cost_band,industry_fit,transport_schema_version,label_dictionary_version,primary_bearer,bearer_family,link_mode,network_type,bearers,control_interfaces,api_capable,hybrid,transport_confidence,transport_classification_source,transport_label_en,transport_label_zh,capability_labels_en,capability_labels_zh
europe,fr,Aircall,Aircall,cutting_edge,cutting_edge,,,cloud,"cloud, call_center, api, crm",Cloud phone and call-center platform built around CRM/helpdesk integrations.,Fast deployment; Strong CRM integrations; Good for distributed teams,Not a full legacy PBX replacement for every site; Usage-based costs can grow; Feature depth depends on plan,Sales and support teams,https://aircall.io/call-center-software/,Aircall Aircall official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management""]","[""API 管理""]"
americas,us,GoTo Connect,GoTo,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, contact_center","Cloud phone, meeting, messaging, and contact center service.",Integrated UC stack; SMB-friendly packaging; Useful admin tools,Global depth below largest UCaaS vendors; Advanced CC features require plan review; Analog support via gateways,"SMB, branch offices",https://www.goto.com/connect,GoTo GoTo Connect official cloud PBX VoIP API eSIM UCaaS,"25-5,000 agents",Medium-High: per seat plus add-ons,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""messaging"",""relay""]",false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""Messaging"",""Relay""]","[""訊息傳遞"",""繼電器""]"
europe,de,NFON Cloudya,NFON,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, hosted",European cloud telephone system for business users.,EU-focused provider; Hosted PBX simplicity; Good regional compliance fit,Smaller global reach; Feature parity varies by market; APIs less broad than CPaaS,European SMB and mid-market,https://www.nfon.com/en/products/cloudya,NFON NFON Cloudya official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,gb,Gamma Horizon,Gamma,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, sip",UK hosted phone system and UC service sold through Gamma and channel partners.,Strong UK channel; Hosted PBX maturity; Good SIP trunk adjacency,UK-centric; Advanced API use is limited; Contract/channel dependency,UK SMB and channel customers,https://www.gamma.co.uk/products/horizon/,Gamma Gamma Horizon official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
asia_pacific,au,MaxoTel Hosted PBX,MaxoTel,cutting_edge,mature_active,,,cloud,"cloud, hosted, sip",Australian hosted PBX service for business calling.,Local Australian support; SMB-friendly hosted PBX; SIP trunk experience,Regional scope; Less AI/API depth than global platforms; Legacy devices need gateways,Australian SMB,https://www.maxo.com.au/business-phone-systems/hosted-pbx/,MaxoTel MaxoTel Hosted PBX official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
asia_pacific,nz,2talk Cloud PBX,2talk,cutting_edge,mature_active,,,cloud,"cloud, hosted, sip",New Zealand cloud PBX and VoIP service.,Local numbering and support; SMB pricing; Simple hosted PBX model,NZ-centered footprint; Limited enterprise UC depth; Integration options vary,NZ SMB,https://www.2talk.co.nz/products/cloud-pbx/,2talk 2talk Cloud PBX official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
asia_pacific,ph,Globe Business Cloud Phone,Globe Telecom,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, telco",Philippines telco business voice and hosted communications portfolio.,Local telco reach; Bundled connectivity; Regulatory fit,Feature set depends on package; APIs may be limited; Longer telco procurement,Philippines business,https://www.globe.com.ph/business/enterprise/voice,Globe Telecom Globe Business Cloud Phone official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,my,TIME Voice Cloud PBX,TIME dotCom,cutting_edge,mature_active,,,cloud,"cloud, hosted, telco",Malaysia business voice and cloud PBX services.,Local fiber and voice bundle; Business support; Telco reliability,Malaysia-centric; Integration depth varies; Contract dependency,Malaysia SMB and enterprise,https://www.time.com.my/business/voice,TIME dotCom TIME Voice Cloud PBX official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,th,AIS Business Cloud PBX,AIS,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, telco",Thailand enterprise communication and cloud voice portfolio.,Local carrier coverage; Mobile/fixed bundle; Enterprise channel,Public product details vary; APIs may require custom engagement; Regional scope,Thailand business,https://business.ais.co.th/,AIS AIS Business Cloud PBX official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,es,Masvoz Cloud PBX,Masvoz,cutting_edge,mature_active,,,cloud,"cloud, hosted, sip",Spanish virtual PBX and business voice service.,Spain-focused numbering; Hosted PBX maturity; Contact-center options,Regional focus; Not a global UCaaS suite; Integration depth depends on plan,Spanish SMB,https://www.masvoz.es/centralita-virtual/,Masvoz Masvoz Cloud PBX official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,pt,CloudTalk,CloudTalk,cutting_edge,cutting_edge,,,cloud,"cloud, call_center, api",Cloud call-center and business calling platform for sales and support.,Fast international setup; CRM integrations; Analytics and call routing,Contact-center focus more than full PBX; Usage costs require monitoring; Local PSTN features vary,Sales/support teams,https://www.cloudtalk.io/call-center-software/,CloudTalk CloudTalk official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management""]","[""API 管理""]"
middle_east,sa,stc business voice,stc,cutting_edge,mature_active,,,cloud,"cloud, hosted, telco",Saudi telecom business voice and enterprise communications portfolio.,Local carrier and regulatory fit; Enterprise procurement path; Connectivity bundling,Public cloud PBX details vary; Integration may need custom work; Regional scope,Saudi business,https://www.stc.com.sa/content/stc/sa/en/business.html,stc stc business voice official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
africa,ke,Safaricom Business Voice,Safaricom,cutting_edge,mature_active,,,cloud,"cloud, hosted, telco",Kenya business voice and enterprise communication services.,Strong local network; Business support; Mobile/fixed service bundle,Limited public API details; Regional market focus; Advanced UC depends on package,Kenya business,https://www.safaricom.co.ke/business,Safaricom Safaricom Business Voice official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
africa,eg,Telecom Egypt Business Voice,Telecom Egypt,mature_active,mature_active,,,cloud,"hosted, telco, sip",Egypt business telephony and connectivity portfolio.,National carrier footprint; Local compliance; Connectivity bundle,Cloud PBX details require sales engagement; Limited developer APIs; Regional focus,Egypt enterprise,https://te.eg/wps/portal/te/Business,Telecom Egypt Telecom Egypt Business Voice official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
americas,us,Twilio Programmable Voice,Twilio,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, webrtc, ai","Programmable voice API platform for building calling, IVR, SIP, recording, media streams, and AI voice workflows.",Developer-first APIs; Global voice building blocks; Strong webhook/event model,Requires engineering; Not a turnkey PBX by itself; Usage costs must be governed,"Developers, platforms, contact centers",https://www.twilio.com/docs/voice,Twilio Twilio Programmable Voice official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api"",""sip""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management"",""SIP""]","[""API 管理"",""SIP""]"
europe,gb,Vonage Voice API,Vonage,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, sip","Voice API for programmable calls, NCCO call control, recording, and telephony integrations.",Programmable call control; Global API reach; Useful SIP integration,Developer implementation required; PBX features must be built; Coverage/pricing varies,"Developers, SaaS platforms",https://developer.vonage.com/en/voice/voice-api/overview,Vonage Vonage Voice API official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api"",""sip""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management"",""SIP""]","[""API 管理"",""SIP""]"
americas,us,Telnyx Voice API,Telnyx,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, sip, voice","Programmable voice, SIP trunking, and real-time communications APIs.",Carrier-grade SIP/voice focus; Good developer docs; Elastic SIP trunking adjacency,Engineering required; UC UI must be built or integrated; Regulatory setup varies,"Developers, carriers, SaaS",https://developers.telnyx.com/docs/voice,Telnyx Telnyx Voice API official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api"",""sip""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management"",""SIP""]","[""API 管理"",""SIP""]"
americas,us,Bandwidth Voice API,Bandwidth,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, sip",US-focused programmable voice and messaging platform with carrier network assets.,Direct carrier network in US; Programmable voice control; Good for compliant US workloads,US-centric strengths; Engineering required; Not turnkey UCaaS,"US SaaS, contact centers",https://dev.bandwidth.com/docs/voice/,Bandwidth Bandwidth Voice API official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api"",""sip"",""messaging""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management"",""SIP"",""Messaging""]","[""API 管理"",""SIP"",""訊息傳遞""]"
asia_pacific,in,Plivo Voice API,Plivo,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, sip","Programmable voice API for calls, conferences, recordings, and SIP integrations.",Straightforward APIs; Global voice reach; Competitive CPaaS pricing,Requires app development; Not a full PBX interface; Coverage varies,"Developers, startups",https://www.plivo.com/docs/voice/,Plivo Plivo Voice API official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api"",""sip""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management"",""SIP""]","[""API 管理"",""SIP""]"
europe,se,Sinch Voice API,Sinch,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, sms",CPaaS voice APIs for programmable calling and communications workflows.,Global communications portfolio; Voice plus messaging; Enterprise CPaaS posture,Complex portfolio; Engineering required; Plan/country differences,Enterprise developers,https://developers.sinch.com/docs/voice/,Sinch Sinch Voice API official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api"",""messaging""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management"",""Messaging""]","[""API 管理"",""訊息傳遞""]"
europe,nl,Bird Voice,Bird,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, messaging",Omnichannel customer communication platform including voice and messaging automation.,Omnichannel workflows; Automation focus; Global communications routes,Product packaging changes quickly; Requires implementation; Voice feature details need validation per region,Growth/support teams,https://bird.com/,Bird Bird Voice official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api"",""messaging""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management"",""Messaging""]","[""API 管理"",""訊息傳遞""]"
europe,hr,Infobip Voice,Infobip,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, webrtc",Global CPaaS voice and video APIs for customer engagement.,Very broad country reach; Voice/video/messaging portfolio; Enterprise support,Complex pricing; Developer implementation required; Not a classic PBX,Global enterprise,https://www.infobip.com/docs/voice-and-video,Infobip Infobip Voice official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management""]","[""API 管理""]"
americas,us,Asterisk,Sangoma / Open Source,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, open_source","Open-source communications framework widely used for PBX, IVR, gateways, and custom telephony.",Highly flexible; Huge installed base; No license fee for core,Requires telephony/Linux expertise; Security is self-managed; Commercial support separate,"Integrators, carriers, technical SMB",https://www.asterisk.org/,Sangoma / Open Source Asterisk official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Low license cost; medium engineering/ops cost,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
americas,us,FreePBX,Sangoma / Open Source,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, open_source, web_management",Open-source web-managed PBX distribution built around Asterisk.,Easier admin than raw Asterisk; Large module ecosystem; Good analog/SIP gateway fit,Patch discipline required; Module licensing mix; Needs telephony expertise for complex sites,"SMB, integrators",https://www.freepbx.org/,Sangoma / Open Source FreePBX official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Low license cost; medium engineering/ops cost,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
americas,us,FreeSWITCH,SignalWire / Open Source,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, webrtc, open_source",Open-source real-time communications platform and softswitch.,High scalability; WebRTC support; Carrier/contact-center use,Steep learning curve; Configuration complexity; Commercial support separate,"Carriers, platforms, contact centers",https://freeswitch.org/,SignalWire / Open Source FreeSWITCH official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Low license cost; medium engineering/ops cost,Contact center; Retail; Financial services,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
americas,us,FusionPBX,FusionPBX,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, open_source, webrtc",Multi-tenant PBX web interface for FreeSWITCH.,Multi-tenant capable; Good provider fit; Open-source base,Requires FreeSWITCH skills; Operational burden; UI/admin discipline needed,"ITSPs, integrators",https://www.fusionpbx.com/,FusionPBX FusionPBX official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Low license cost; medium engineering/ops cost,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,fr,Wazo Platform,Wazo,mature_active,mature_active,,,ip_pbx,"ip_pbx, api, open_source",Open-source programmable UC platform with API-first PBX components.,API-first open-source PBX; Good automation surface; European project roots,Smaller ecosystem than Asterisk; Engineering required; Commercial support planning needed,"Developers, integrators",https://wazo-platform.org/,Wazo Wazo Platform official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""api""]",true,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""API management""]","[""API 管理""]"
americas,us,VitalPBX,VitalPBX,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, linux",Software PBX distribution for Asterisk-based business telephony.,Modern admin interface; Asterisk compatibility; SMB-friendly features,Commercial modules needed for some features; Self-hosting operations; Smaller community than FreePBX,"SMB, integrators",https://vitalpbx.com/,VitalPBX VitalPBX official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Medium: monthly per-seat subscription,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,es,Issabel PBX,Issabel,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, open_source",Open-source unified communications PBX distribution forked from Elastix lineage.,Familiar Elastix-style admin; Open-source stack; Latin market adoption,Project activity must be monitored; Security patching is self-managed; Less enterprise polish,"Latin America SMB, integrators",https://www.issabel.org/,Issabel Issabel PBX official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Low license cost; medium engineering/ops cost,SMB; Enterprise; Systems integrators,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
americas,us,Twilio Super SIM / IoT SIM,Twilio,cutting_edge,cutting_edge,,,ai_api,"iot, esim, api, cellular",Programmable global IoT SIM/eSIM connectivity for devices needing cellular command paths.,API-managed SIM fleet; Multi-network roaming; Good for edge devices,Not a PBX product; Coverage and roaming policies matter; Device certification needed,IoT and edge-device fleets,https://www.twilio.com/docs/iot/supersim,Twilio Twilio Super SIM / IoT SIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
europe,de,1NCE IoT eSIM,1NCE,cutting_edge,cutting_edge,,,ai_api,"iot, esim, api, cellular",IoT connectivity with eSIM/iSIM options and device fleet management.,Simple IoT pricing model; eSIM support; Global IoT focus,Data payloads only; Latency depends on roaming path; Not a voice PBX,"IoT fleets, sensors",https://www.1nce.com/en-us/1nce-connect/features/esim,1NCE 1NCE IoT eSIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
europe,de,emnify IoT eSIM,emnify,cutting_edge,cutting_edge,,,ai_api,"iot, esim, api, cellular",Cloud-native IoT cellular connectivity and eSIM management platform.,API-first connectivity management; Multi-network reach; Strong portal/observability,Requires IoT device integration; Not for classic voice endpoints; Pricing varies by footprint,IoT product teams,https://www.emnify.com/iot-esim,emnify emnify IoT eSIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing; Professional services; Distributed offices,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
asia_pacific,jp,SORACOM Air for Cellular,SORACOM,cutting_edge,cutting_edge,,,ai_api,"iot, esim, api, cellular","IoT cellular connectivity with SIM/eSIM, APIs, and cloud integrations.",Strong IoT developer tooling; Cloud integrations; Global SIM options,IoT data focus; Voice/PBX integration is indirect; Coverage depends on plan,"IoT developers, manufacturers",https://soracom.io/services/air/cellular/,SORACOM SORACOM Air for Cellular official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing; Professional services; Distributed offices,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
americas,us,KORE OmniSIM,KORE Wireless,cutting_edge,cutting_edge,,,ai_api,"iot, esim, cellular, api",Global IoT connectivity SIM/eSIM portfolio for managed device fleets.,Enterprise IoT operations; Global carrier relationships; Managed connectivity options,Sales-led onboarding; Not PBX-specific; Device certification and logistics,Enterprise IoT,https://www.korewireless.com/connectivity/omnisim,KORE Wireless KORE OmniSIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing; Professional services; Distributed offices,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
europe,ch,Eseye AnyNet+ eSIM,Eseye,mature_active,cutting_edge,,,ip_pbx,"iot, esim, cellular",IoT connectivity platform with multi-IMSI/eSIM capabilities.,Resilient multi-network design; IoT operations focus; Global connectivity services,Commercial engagement needed; Not voice PBX; Complex deployments require planning,Enterprise IoT,https://www.eseye.com/solutions/iot-connectivity/,Eseye Eseye AnyNet+ eSIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing; Professional services; Distributed offices,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]",[],false,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,[],[]
americas,us,Hologram Hyper SIM,Hologram,cutting_edge,cutting_edge,,,ai_api,"iot, esim, cellular, api",IoT cellular connectivity and SIM management for connected devices.,Developer-friendly IoT connectivity; Fleet dashboard/API; Useful prototyping path,Not a voice platform; Coverage and data pricing vary; Device firmware work required,"IoT startups, device fleets",https://www.hologram.io/,Hologram Hologram Hyper SIM official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Low-Medium: per SIM/device subscription,IoT; Utilities; Logistics; Manufacturing,2,2,cellular_esim,cellular,wireless,ip,"[""cellular_esim""]","[""api""]",true,false,derived,tag_rule,Cellular / eSIM (wireless),蜂巢 / eSIM（無線）,"[""API management""]","[""API 管理""]"
americas,us,Ooma Office,Ooma,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, hosted",Cloud business phone system focused on small businesses and branch offices.,SMB-friendly setup; Good entry-level pricing; Hardware and cloud options,Less suited to very complex enterprises; International depth varies; Advanced integrations require plan review,"Small business, retail branches",https://www.ooma.com/small-business-phone-systems/,Ooma Ooma Office official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,us,Intermedia Unite,Intermedia,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, contact_center","Cloud communications suite with phone, video, chat, file sharing, and contact-center options.",Channel-friendly UCaaS; Integrated collaboration; Good SMB/mid-market fit,Feature bundles can be complex; Global reach below hyperscale UCaaS; Legacy analog needs gateways,"SMB, MSP channel, mid-market",https://www.intermedia.com/products/unite,Intermedia Intermedia Unite official cloud PBX VoIP API eSIM UCaaS,"25-5,000 agents",Medium-High: per seat plus add-ons,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,ca,Mitel MiCloud Connect / Business Voice,Mitel,cutting_edge,mature_active,,,cloud,"cloud, ucaas, ip_pbx",Mitel cloud and hybrid business communications portfolio.,Strong PBX heritage; Hybrid migration path; Enterprise telephony features,Portfolio transitions require validation; Licensing can be complex; Cloud availability varies,"Enterprise, hospitality, healthcare",https://www.mitel.com/products/cloud-business-phone-systems,Mitel Mitel MiCloud Connect / Business Voice official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Healthcare; Hospitality; Professional services; Distributed offices; SMB retrofit; Retail branches; Legacy facilities,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]",[],false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,[],[]
